db_id,id_within_district,HSD,Name,Level,Authority,Ownership,NHPI Code,HSDT Code
5817,58,West Budama South HSD,Mercy Clinic (Tororo) Clinic,Clinic,Private,PFP,HFKWV8LK3,SCCUKOB42/PAEHD3BF5/8005
5818,59,Tororo County HSD,Merikit Center Clinic Clinic,Clinic,Private,PFP,HFYNC8RO3,SCWAFX6O6/PA2IF9SK3/8002
5819,60,Tororo County HSD,Merikit Health Centre III,HC III,MOH,Govt,HFBQBS7D1,SCWAFX6O6/PA2IF9SK3/8001
5820,61,West Budama North HSD,Mifumi Health Centre III,HC III,NGO,PNFP,HFFR7FS75,SCRYSRLM3/PAVL228F6/8002
5821,62,West Budama South HSD,Mirembe Medical Center Clinic,Clinic,Private,PFP,HFHSHUTF8,SC22QAZP4/PA46JGSN7/8002
5822,63,Tororo County HSD,Molo Health Centre III,HC III,MOH,Govt,HFF67TVY8,SCQP7LME6/PAHDARF79/8004
5823,64,West Budama North HSD,Morikiswa Health Centre II,HC II,MOH,Govt,HFTYHI3J0,SCMOJ8I91/PANGUYF22/8001
5824,65,Tororo County HSD,Morukatipe Health Centre II,HC II,MOH,Govt,HFDVR79R2,SCG7H6H27/PAAEWEXM4/8002
5825,66,Tororo Municipality HSD,Mudakor Health Centre III,HC III,MOH,Govt,HF6F9GQY6,SCKKXRUJ9/PAD3I7A79/8001
5826,67,West Budama South HSD,Mudodo Health Centre II,HC II,MOH,Govt,HFIE3S220,SC462K3V7/PA8HHZDK4/8002
5827,68,West Budama North HSD,Mukisa Medical Center Clinic,Clinic,Private,PFP,HF6PJSTQ3,SCRYSRLM3/PAIB3CDZ0/8002
5828,69,Tororo County HSD,Mukuju Health Centre IV,HC IV,MOH,Govt,HFF6YSFE4,SCTBQLZG6/PAONSG5G8/8001
5829,70,West Budama South HSD,Mulanda Health Centre IV,HC IV,MOH,Govt,HFPUXP2K8,SC22QAZP4/PA46JGSN7/8001
5830,71,West Budama South HSD,Muwafu Clinic,Clinic,Private,PFP,HFA9NAES1,SCCUKOB42/PAEHD3BF5/8003
5831,72,West Budama South HSD,Muwafu Domicilliary Clinic,Clinic,Private,PFP,HFZSFWYH7,SCCUKOB42/PAEHD3BF5/8004
5832,73,Tororo Municipality HSD,Muzadde Maternity Home Clinic,Clinic,Private,PFP,HFLZE87M9,SCDPMJ782/PAYAS82E7/8005
5833,74,West Budama South HSD,Mwello Health Centre II,HC II,MOH,Govt,HFYQXT8L3,SC22QAZP4/PA88978Y8/8001
5834,75,West Budama North HSD,Nagongera Health Centre IV,HC IV,MOH,Govt,HFV3NN976,SCU9FU7V8/PANWR3BO8/8001
5835,76,West Budama North HSD,Nagongera Medical Clinic,Clinic,Private,PFP,HFHBTT9F7,SCU9FU7V8/PAVSIDUJ8/8002
5836,77,West Budama North HSD,Namwaya Health Centre II,HC II,MOH,Govt,HFKCC9DU2,SC8TKSZG5/PALYQUNJ2/8001
5837,78,West Budama North HSD,Nawire Health Centre II,HC II,MOH,Govt,HF6I4KYT3,SCSQR3LL1/PAM8Z7XY2/8001
5838,79,Tororo County HSD,New Life Clinic (Tororo) Clinic,Clinic,Private,PFP,HFCKBAEG0,SCIDIS5Q8/PAK52FLM6/8002
5839,80,Tororo County HSD,Nyalakot Health Centre II,HC II,MOH,Govt,HFA4R7572,SCG7H6H27/PA3R9XBW2/8001
5840,81,West Budama South HSD,Nyamalogo Health Centre II,HC II,MOH,Govt,HFOVCEPL2,SCCUKOB42/PAEHD3BF5/8002
5841,82,West Budama South  HSD,Nyiemera Health Centre II,HC II,MOH,Govt,HFOGKIPI7,SCULOPF48/PAE2XIVP3/8001
5842,83,Tororo County HSD,Opedede Health Centre II,HC II,MOH,Govt,HFEMWT799,SCG7H6H27/PAY5LZPY6/8002
5843,84,West Budama South HSD,Osia Community Clinic Clinic,Clinic,Private,PFP,HF7P9U3G4,SC462K3V7/PAJP8YDY7/8002
5844,85,West Budama South HSD,Osia Health Centre II,HC II,MOH,Govt,HFOFNXVN4,SC462K3V7/PAO8SVUP6/8001
5845,86,Tororo County HSD,Osukuru Health Centre III,HC III,MOH,Govt,HFAFTZER8,SCG7H6H27/PAY5LZPY6/8001
5846,87,West Budama North HSD,Othieno Lucasâ€™ Drug Shop/ Clinic Clinic,Clinic,Private,PFP,HFMN58SA1,SCSQR3LL1/PAPQ6ZYI5/8002
5847,88,West Budama South HSD,Panyangasi Health Centre III,HC III,MOH,Govt,HFUPLT6E2,SC462K3V7/PAX7R7X96/8001
5848,89,Tororo County HSD,Papoli Health Centre III,HC III,Private,PFP,HFSUL74P9,SCG7H6H27/PA63642B5/8001
5849,90,West Budama North HSD,Paya Health Centre III,HC III,MOH,Govt,HFJNNHAF3,SCSQR3LL1/PAARYSOK6/8001
5850,91,Tororo Municipality HSD,Peace Clinic Clinic,Clinic,Private,PFP,HFEJ7JIH3,SCKKXRUJ9/PAMZGWAB5/8001
5851,92,Tororo County HSD,Pearls Medical Clinic Clinic,Clinic,Private,PFP,HF6U5JZT8,SCIDIS5Q8/PAK52FLM6/8001
5852,93,Tororo County HSD,Peopleâ€™S Clinic Clinic,Clinic,Private,PFP,HFDENPQW0,SCQP7LME6/PAHDARF79/8003
5853,94,West Budama North HSD,Petta Health Centre III,HC III,MOH,Govt,HF7UO3252,SCVSFGK90/PAX8U6ST2/8001
5854,95,West Budama North HSD,Pokongo Health Centre II,HC II,MOH,Govt,HF8TT8FC3,SC8TKSZG5/PAAKMZFY4/8001
5855,96,West Budama South HSD,Poyameri Health Centre III,HC III,MOH,Govt,HFMQW8G80,SC2Z3C478/PASMPXPA8/8001
5856,97,West Budama North HSD,Pusere Health Centre II,HC II,MOH,Govt,HFOL3I541,SCSQR3LL1/PAPQ6ZYI5/8001
5857,98,Tororo County HSD,Quality Medical Clinic Clinic,Clinic,Private,PFP,HFXSYPJS4,SCQP7LME6/PAHDARF79/8002
5858,99,West Budama South HSD,Rubongi Military  General Hospital,Hospital,UPDF,Govt,HFTOHLPN1,SC462K3V7/PAZE75SZ7/8001
5859,100,West Budama South HSD,S.K Memorial Clinic Clinic,Clinic,Private,PFP,HFUTIXCY7,SC462K3V7/PAJP8YDY7/8001
5860,101,West Budama North HSD,Senda Clinic Clinic,Clinic,Private,PFP,HF9YNUYQ9,SCRYSRLM3/PAIB3CDZ0/8001
5861,102,Tororo Municipality HSD,Serena Health Centre II,HC II,MOH,Govt,HF2I223M3,SCKKXRUJ9/PA9INNUN1/8001
5862,103,West Budama North HSD,Soni Health Centre II,HC II,MOH,Govt,HFAFUN6A7,SCRYSRLM3/PAVL228F6/8001
5863,104,West Budama North HSD,Sop Sop  Health Centre II,HC II,MOH,Govt,HFGEAI6R9,SCUYWMTB1/PA9ZGDYH4/8001
5864,105,Tororo Municipality HSD,Speamol Dental $Medical Service Clinic,Clinic,Private,PFP,HFPGF7I26,SCDPMJ782/PAYAS82E7/8004
5865,106,Tororo Municipality HSD,St Andran Clinic,Clinic,Private,PFP,HF4PMXKH2,SCDPMJ782/PAYAS82E7/8003
5866,107,West Budama South HSD,St. Anne Domicilliary Clinic,Clinic,Private,PFP,HF3BBFXH7,SCCUKOB42/PAEHD3BF5/8001
5867,108,Tororo Municipality HSD,St. Anthonyâ€™s  General Hospital,Hospital,UEC (UCMB),PNFP,HF98D7PH2,SCKKXRUJ9/PA2YMM7F8/8001
5868,109,Tororo County HSD,St. Michael Medical Clinc Clinic,Clinic,Private,PFP,HFW79OOP8,SCQP7LME6/PAHDARF79/8001
5869,110,Tororo County HSD,St.Johns Kayoro Health Centre II,HC II,UEC (UCMB),PNFP,HFANV3OA5,SCG7H6H27/PAJ8ZUDM1/8001
5870,111,Tororo Municipality HSD,St.Valentine Medical Center Clinic,Clinic,Private,PFP,HF4QXGNA3,SCDPMJ782/PAYAS82E7/8002
5871,112,West Budama South HSD,Swena Eye Clinic Clinic,Clinic,Private,PFP,HF727NKK8,SC462K3V7/PA8HHZDK4/8001
5872,113,Tororo Municipality HSD,TASO Tororo Clinic Special Clinic,SC,TASO,PNFP,HF6RBO6K3,SCKKXRUJ9/PAQKZVJY2/8003
5873,114,Tororo Municipality HSD,Tororo  General Hospital,Hospital,MOH,Govt,HFDCS4LE9,SCKKXRUJ9/PAQKZVJY2/8002
5874,115,Tororo Municipality HSD,Tororo Clinic Center Clinic,Clinic,Private,PFP,HFJUMSNJ7,SCDPMJ782/PAYAS82E7/8001
5875,116,Tororo Municipality HSD,Tororo General Clinic Health Centre II,HC II,Private,PFP,HFR8RG522,SCDPMJ782/PAVVBQL65/8001
5876,117,Tororo Municipality HSD,Tororo Police Health Centre III,HC III,UPF,Govt,HFS8YHDN3,SCKKXRUJ9/PAQKZVJY2/8001
5877,118,Tororo County HSD,Tororo Prisons Health Centre III,HC III,UPS,Govt,HFS4ZXQU5,SCG7H6H27/PAAEWEXM4/8001
5878,119,Tororo County HSD,Veana Medical Center/Lab Clinic,Clinic,Private,PFP,HFXDO5ER7,SCYJQYQR4/PABEQ2KH7/8001
5879,120,West Budama North HSD,Were Health Centre II,HC II,MOH,Govt,HFLTQZZD9,SCU9FU7V8/PAQNI7KI7/8001
5880,121,West Budama North HSD,Winner Medical Centre Clinic,Clinic,Private,PFP,HFRJROVX6,SCU9FU7V8/PAVSIDUJ8/8001
5881,1,Kyadondo South HSD,AAR clinic  Freedom City Health Centre II,HC II,Private,PFP,HFVDSCV32,SCKRUTQC6/PAHXUPV30/8019
5882,2,Kyadondo East HSD,AAR Clinic Bweyogerere Health Centre II,HC II,Private,PFP,HFSZ6PTK4,SC6XULEP7/PAAJYJBX0/8014
5883,3,Busiro South HSD,Abaita Medical Centre Health Centre III,HC III,Private,PFP,HFY7G9QU4,SCUT68D29/PAJV5J7T6/8005
5884,4,Busiro East HSD,Abigail Medical Centre Health Centre II,HC II,Private,PFP,HF92WZO82,SCTUTULU9/PAPIPTSW5/8005
5885,5,Kyadondo South HSD,Abison Medical Clinic Health Centre II,HC II,Private,PFP,HF9NZF9A7,SCKRUTQC6/PA38TQ2R8/8010
5886,6,Busiro East HSD,Act Now Clinic Health Centre II,HC II,Private,PFP,HF3CHU636,SCYFPTTT3/PAUK5OVJ7/8004
5887,7,Kyadondo East HSD,Agali awamu Medical Centre  Health Centre III,HC III,Private,PFP,HFH6QSHD8,SC6XULEP7/PA2Z4P8L0/8026
5888,8,Kyadondo East HSD,Agape Medical Centre Health Centre III,HC III,Private,PFP,HFIIYFAM3,SCCC2CYS4/PAXBX8227/8010
5889,9,Kyadondo East HSD,Ahamadine Day care Clinic  Health Centre II,HC II,Private,PFP,HFM2VW9X9,SC6XULEP7/PAAJYJBX0/8013
5890,10,Kyadondo South HSD,Alexas Medical Centre Health Centre III,HC III,Private,PFP,HF4NDN9X8,SCKRUTQC6/PAH7OU663/8004
5891,11,Kyadondo East HSD,Allah is Great Dommicilliary Clinic Health,HC III,Private,PFP,HFMCOGKE2,SC6XULEP7/PAWUZC863/8014
,,,Centre III,,,,,
5892,12,Busiro East HSD,Andrena Medical Centre Health Centre III,HC III,Private,PFP,HFD6H7PI8,SCX4ZL754/PAPSZ3IZ9/8016
5893,13,Kyadondo South HSD,Angelina General Clinic Health Centre II,HC II,Private,PFP,HF26M8ZF1,SCKRUTQC6/PA35VGZY7/8012
5894,14,Kyadondo North HSD,Angels of Hope Medical Clinic Health Centre II,HC II,Private,PFP,HF8SPMSO7,SCB8COCU0/PAQLVPCO6/8009
5895,15,Busiro East HSD,Anna Grace Medical Centre Health Centre II,HC II,Private,PFP,HFCO2LJ81,SCX4ZL754/PAPSZ3IZ9/8015
5896,16,Busiro South HSD,Asiika Health Clinic  Health Centre II,HC II,Private,PFP,HF2TF6LT4,SCUZG82V1/PAHGKZAA0/8011
5897,17,Kyadondo South HSD,Atom Medical Centre Health Centre II,HC II,CBO,PNFP,HFO94ZLF4,SCKRUTQC6/PA38TQ2R8/8009
5898,18,Busiro East HSD,B.R.M Clinic Health Centre II,HC II,Private,PFP,HFD9669H8,SCKWGP620/PASGV2620/8007
5899,19,Kyadondo South HSD,Bangi Medical Centre Health Centre III,HC III,Private,PFP,HFWPTLKS0,SCKRUTQC6/PA35VGZY7/8011
5900,20,Kyadondo North HSD,Barbrahâ€™s Clinic Health Centre II,HC II,Private,PFP,HF5YB3EQ2,SCF3DB2K7/PAKTZP3J3/8004
5901,21,Busiro East HSD,Bbira NGO Health Centre II,HC II,CBO,PNFP,HFWBTLAW2,SCX4ZL754/PAGOG7UY5/8005
5902,22,Busiro East HSD,Be-alive Health Services Health Centre II,HC II,Private,PFP,HFDTQTY71,SCX4ZL754/PAPSZ3IZ9/8014
5903,23,Busiro South HSD,Beka clinic  Health Centre II,HC II,Private,PFP,HFNECLHO2,SCUZG82V1/PAHGKZAA0/8010
5904,24,Kyadondo North HSD,Bengret Medical Centre Health Centre III,HC III,Private,PFP,HF5IJTDR1,SCB8COCU0/PAQLVPCO6/8008
5905,25,Kyadondo East HSD,Bensa Clinic Health Centre II,HC II,Private,PFP,HF3OI5DK1,SC6XULEP7/PA9LL3IB2/8004
5906,26,Busiro East HSD,Besusebba Health Centre II,HC II,Private,PFP,HFVYQW7N1,SCKWGP620/PAJEIGF32/8011
5907,27,Kyadondo North HSD,Bethel Day Care Clinic Health Centre II,HC II,Private,PFP,HF6QF5EM9,SCF3DB2K7/PAQOITL34/8011
5908,28,Kyadondo East HSD,Bethel Medical Clinic Health Centre II,HC II,Private,PFP,HFSYD6QA0,SC6XULEP7/PA2Z4P8L0/8025
5909,29,Kyadondo South HSD,Better care clinic Health Centre II,HC II,Private,PFP,HFLEJVGP6,SCKRUTQC6/PAHXUPV30/8018
5910,30,Kyadondo North HSD,BF Family Medical Clinic Health Centre II,HC II,Private,PFP,HFDLYNLD7,SC9V6INB9/PALBILYE7/8003
5911,31,Kyadondo South HSD,Blessed clinic Masajja Health Centre II,HC II,Private,PFP,HFWDD95S4,SCKRUTQC6/PAHXUPV30/8017
5912,32,Kyadondo East HSD,Boots Medical Centre Health Centre II,HC II,Private,PFP,HFRUQ4F43,SCCC2CYS4/PAXBX8227/8009
5913,33,Entebbe Municipality,Brother Harmans Health Centre II,HC II,CBO,PNFP,HFD4QGHN3,SCSG9AIT6/PAZNA6VE6/8005
,,HSD,,,,,,
5914,34,Kyadondo North HSD,BS General clinic Health Centre II,HC II,Private,PFP,HF8JQHR26,SCF3DB2K7/PAQOITL34/8012
5915,35,Busiro South HSD,Buddukiro Dom Clinic  Health Centre III,HC III,Private,PFP,HFHARBFH9,SCUZG82V1/PAPPFHSE0/8001
5916,36,Kyadondo North HSD,Bukemba Health care Centre Health Centre III,HC III,Private,PFP,HF82WIDA5,SC9MLEMT7/PACYRAWZ2/8003
5917,37,Kyadondo South HSD,Bulamu Medical Centre Health Centre III,HC III,Private,PFP,HFFFVIEB7,SCKRUTQC6/PAH7OU663/8003
5918,38,Busiro East HSD,Bulenga Medical Centre Health Centre II,HC II,Private,PFP,HFZBIGET8,SCX4ZL754/PA9PA8RU9/8009
5919,39,Busiro East HSD,Bulondo Health Centre III,HC III,MOH,Govt,HFNXO6M80,SCYFPTTT3/PAUK5OVJ7/8003
5920,40,Kyadondo South HSD,Bunamwaya Health Centre II,HC II,MOH,Govt,HFRKHIPL5,SCKRUTQC6/PA35VGZY7/8010
5921,41,Busiro North HSD,Busawamanze Health Centre III,HC III,MOH,Govt,HF5QTFI34,SCA79C494/PAUPY9789/8001
5922,42,Busiro South HSD,Bussi Health Centre III,HC III,MOH,Govt,HFOMS3UE8,SCU6E29Y4/PAD7K5LE3/8002
5923,43,Kyadondo North HSD,Buwambo Health Centre IV,HC IV,MOH,Govt,HFB4PR5S2,SCB8COCU0/PA3IYTMD5/8001
5924,44,Busiro South HSD,Buyege Health Centre III,HC III,CBO,PNFP,HFFGZS827,SCNGH7MY4/PAF739A48/8001
5925,45,Kyadondo East HSD,Bweyogerere Hassan Turabi  Health Centre III,HC III,UMMB,PNFP,HF9C6SCE2,SC6XULEP7/PAAJYJBX0/8012
5926,46,Kyadondo East HSD,Bweyogerere Health Centre III,HC III,MOH,Govt,HF5Y9XCZ4,SC6XULEP7/PAAJYJBX0/8011
5927,47,Kyadondo East HSD,Bweyogerere Medical Centre Health Centre II,HC II,Private,PFP,HFWIXKVN8,SC6XULEP7/PAAJYJBX0/8010
5928,48,Kyadondo North HSD,C & S Clinic - Princess complex Health Centre II,HC II,Private,PFP,HFXG4PYA2,SCF3DB2K7/PAI6UYYV4/8005
5929,49,Kyadondo East HSD,Capital Health Clinic  Health Centre III,HC III,Private,PFP,HFQ7V86P5,SCCC2CYS4/PAXBX8227/8008
5930,50,Kyadondo East HSD,Care Medical Centre  Health Centre II,HC II,Private,PFP,HF4QYPBV8,SCCC2CYS4/PAVCV5KH1/8002
5931,51,Busiro East HSD,Care Medical Centre  Health Centre III,HC III,Private,PFP,HFUP325M4,SCX4ZL754/PAPSZ3IZ9/8013
5932,52,Busiro South HSD,Cherish medical Centre Health Centre III,HC III,Private,PFP,HFFAUNAD2,SCUT68D29/PAKTV8ZT1/8002
5933,53,Busiro East HSD,Child In Need Institute  Health Centre III,HC III,CBO,PNFP,HFTO8AKC7,SCX4ZL754/PA9PA8RU9/8008
5934,54,Kyadondo East HSD,Chris Medical Clinic Health Centre II,HC II,Private,PFP,HF45GAB70,SC6XULEP7/PA2Z4P8L0/8024
5935,55,Kyadondo East HSD,Christ the King Medical Services Health Centre III,HC III,Private,PFP,HFW9WAEQ0,SC6XULEP7/PAWUZC863/8013
5936,56,Busiro East HSD,Ciron Domicilliary Clinic  Health Centre III,HC III,Private,PFP,HFKMP7B95,SCX4ZL754/PAGOG7UY5/8004
5937,57,Busiro South HSD,Clinic Africa Medical Centre  Health Centre II,HC II,Private,PFP,HFZ5SGIE9,SCUZG82V1/PAHGKZAA0/8009
5938,58,Kyadondo North HSD,Community Health Plan Uganda Health Centre III,HC III,CBO,PNFP,HFAFS7GT3,SCF3DB2K7/PAY8BNLJ4/8006
5939,59,Busiro South HSD,Corsu Rehabilitation  General Hospital,Hospital,Private,PFP,HF5QFTWC8,SCUT68D29/PADTJ8HX7/8006
5940,60,Busiro East HSD,Crane Services Health Centre II,HC II,NGO,PNFP,HFDF6BAZ2,SCKWGP620/PAWCPX9W5/8008
5941,61,Busiro East HSD,Cure Medical Centre Health Centre III,HC III,Private,PFP,HFM5C3RA4,SCKWGP620/PAWCPX9W5/8007
5942,62,Kyadondo South HSD,Cure Medical Clinic- Nyanama Health Centre II,HC II,Private,PFP,HF8K6HOI1,SCKRUTQC6/PA35VGZY7/8009
5943,63,Busiro East HSD,Cure Medical Consults Health Centre III,HC III,Private,PFP,HFPCGZ469,SCX4ZL754/PAPSZ3IZ9/8012
5944,64,Busiro South HSD,Devine Mercy Domicilliary Clinic Health Centre III,HC III,Private,PFP,HFE98BPH0,SCUZG82V1/PA4G6SPH6/8002
5945,65,Busiro East HSD,Diagnostic Medical Centre Health Centre III,HC III,Private,PFP,HF8OW3Y75,SCKWGP620/PASGV2620/8006
5946,66,Kyadondo South HSD,Dianah Joy Medical Clinic Health Centre II,HC II,Private,PFP,HFPE9Z7U3,SCKRUTQC6/PAHXUPV30/8016
5947,67,Kyadondo North HSD,Diva Medical Centre - Yesu amala Health Centre III,HC III,Private,PFP,HFUHFNYE6,SCF3DB2K7/PAKTZP3J3/8003
5948,68,Kyadondo South HSD,Doctors  Hospital Seguku General Hospital,Hospital,Private,PFP,HFLB5U225,SCKRUTQC6/PA38TQ2R8/8008
5949,69,Busiro East HSD,Doctors Medical Centre  Health Centre III,HC III,Private,PFP,HFGWPOH96,SCX4ZL754/PA9PA8RU9/8007
5950,70,Kyadondo North HSD,"Doctors Medical Clinic, Katooke Health Centre II",HC II,Private,PFP,HFBCQTOL2,SC9V6INB9/PAFGGNCV2/8010
5951,71,Busiro East HSD,Ebenezer Medical Centre Health Centre III,HC III,Private,PFP,HFJ4LG5O1,SCKWGP620/PAJEIGF32/8010
5952,72,Kyadondo North HSD,ECO care Clinic Health Centre II,HC II,Private,PFP,HFWXIG539,SCF3DB2K7/PAY8BNLJ4/8005
5953,73,Entebbe Municipality HSD,Emmanuel Medical Centre Health Centre III,HC III,Private,PFP,HFXLHEEH2,SCSG9AIT6/PAZNA6VE6/8004
5954,74,Entebbe Municipality HSD,Entebbe  General Hospital,Hospital,MOH,Govt,HFUDBU9Z7,SCN2XYUZ7/PAMM6QG33/8010
5955,75,Entebbe Municipality HSD,Entebbe General Clinic Health Centre II,HC II,Private,PFP,HFUPD9D26,SCN2XYUZ7/PAMM6QG33/8011
5956,76,Entebbe Municipality HSD,Entebbe Public Medical Centre Health Centre II,HC II,Private,PFP,HF838X3Y5,SCN2XYUZ7/PAMM6QG33/8009
5957,77,Entebbe Municipality HSD,Entebbe UVRI Health Centre II,HC II,MOH,Govt,HFLYDNZ85,SCN2XYUZ7/PAMM6QG33/8008
5958,78,Kyadondo South HSD,Evarina Childrens Care Clinic Health Centre III,HC III,Private,PFP,HFURN7AS2,SCKRUTQC6/PA35VGZY7/8008
5959,79,Kyadondo North HSD,Expro Family Clinic Health Centre III,HC III,Private,PFP,HFK5IC8N0,SCF3DB2K7/PAQOITL34/8010
5960,80,Busiro East HSD,F.B.K Clinic Health Centre III,HC III,Private,PFP,HF45FMYX9,SCKWGP620/PAJEIGF32/8009
5961,81,Busiro North HSD,Faith Health care Centre Health Centre III,HC III,Private,PFP,HF44FEQ66,SC6XT3CY3/PAKR26481/8002
5962,82,Kyadondo North HSD,Faith Memorial Medical Centre Health Centre III,HC III,Private,PFP,HF3ZESQB5,SCF3DB2K7/PAI6UYYV4/8004
5963,83,Kyadondo East HSD,Faith Mulira Health Care Centre Health Centre III,HC III,Private,PFP,HFDNZGP75,SCCC2CYS4/PAPZ3MFH8/8003
5964,84,Kyadondo East HSD,Family Care  General Hospital,Hospital,NGO,PNFP,HFI5FC9V3,SCCC2CYS4/PASWJ65L4/8001
5965,85,Kyadondo South HSD,Family Health Clinic (Masajja) Health Centre II,HC II,Private,PFP,HF4TUDYP2,SCKRUTQC6/PAHXUPV30/8015
5966,86,Kyadondo North HSD,Family Hope Medical Centre (Nabweru) Health,HC III,Private,PFP,HFHUJPV58,SC9V6INB9/PAFGGNCV2/8009
,,,Centre III,,,,,
5967,87,Kyadondo North HSD,Family Ortho Clinic Health Centre II,HC II,Private,PFP,HFWEEHUD1,SCF3DB2K7/PAI6UYYV4/8003
5968,88,Kyadondo North HSD,FOH medical Clinic Health Centre III,HC III,Private,PFP,HFZPHZHX8,SCF3DB2K7/PAQOITL34/8009
5969,89,Busiro North HSD,Francisca Medical Clinic Health Centre III,HC III,Private,PFP,HFSUCQOC8,SC4HJMCH6/PALU3QXS2/8012
5970,90,Busiro East HSD,Fridauce and Ssekubwa Medical Centre Health,HC II,Private,PFP,HFEN3UXE0,SCKWGP620/PAJEIGF32/8008
,,,Centre II,,,,,
5971,91,Kyadondo East HSD,Full life Medical Clinic Health Centre II,HC II,Private,PFP,HFTSNAOE0,SC6XULEP7/PA2Z4P8L0/8023
5972,92,Kyadondo North HSD,Galaxy Medical Clinic Health Centre II,HC II,Private,PFP,HFBCDNFN5,SCF3DB2K7/PAQOITL34/8008
5973,93,Kyadondo East HSD,Gates Clinic Health Centre II,HC II,Private,PFP,HFJUHOZW8,SC6XULEP7/PA2Z4P8L0/8022
5974,94,Kyadondo North HSD,Gava Medical Clinic Health Centre II,HC II,Private,PFP,HFPW8HH34,SCF3DB2K7/PAQOITL34/8007
5975,95,Kyadondo East HSD,Gayaza Diagnostic Medical Centre Health Centre III,HC III,Private,PFP,HF3ZQU3I1,SCCC2CYS4/PAL3EFAO7/8006
5976,96,Busiro East HSD,Geroba Domicilliary Clinic Health Centre III,HC III,Private,PFP,HF9G4IWX2,SCKWGP620/PAWCPX9W5/8006
5977,97,Busiro East HSD,Gganda Clinic Health Centre III,HC III,Private,PFP,HF9T56Y57,SCX4ZL754/PAPSZ3IZ9/8011
5978,98,Kyadondo South HSD,Ggangu Medical Centre Health Centre II,HC II,Private,PFP,HFQXZQUZ6,SCKRUTQC6/PAHXUPV30/8014
5979,99,Kyadondo East HSD,Ggwatiro Nursing Home Health Centre IV,HC IV,Private,PFP,HFNYYTHD7,SC6XULEP7/PAAJYJBX0/8009
5980,100,Busiro East HSD,Giant Medical Clinic  Health Centre II,HC II,Private,PFP,HFEFV4MW0,SCX4ZL754/PA9PA8RU9/8006
5981,101,Kyadondo East HSD,Gibmark Medical Centre Health Centre II,HC II,Private,PFP,HFCPT8CJ4,SC6XULEP7/PA2Z4P8L0/8021
5982,102,Kyadondo East HSD,Global Health And HIVAIDs Innitiative Uganda,HC II,Private,PFP,HFR695CM1,SC6XULEP7/PA2Z4P8L0/8020
,,,(GHAIND) clinic Health Centre II,,,,,
5983,103,Busiro East HSD,Global Trust Medical Centre  Health Centre III,HC III,Private,PFP,HFBM5ZPK7,SCKWGP620/PASGV2620/8005
5984,104,Kyadondo North HSD,Godâ€™s Mercy Clinic Health Centre II,HC II,Private,PFP,HFF7EKJW8,SCF3DB2K7/PAVJ4RO68/8009
5985,105,Kyadondo North HSD,Gombe (Wakiso) Health Centre II,HC II,MOH,Govt,HFWC6H9S2,SCB8COCU0/PAD7E4QC4/8001
5986,106,Kyadondo South HSD,Good Health medical clinic  Health Centre III,HC III,Private,PFP,HFZFQ7NP4,SCKRUTQC6/PAHXUPV30/8013
5987,107,Entebbe Municipality HSD,Good luck medical clinic Health Centre II,HC II,Private,PFP,HFXAM3VE6,SCSG9AIT6/PAMVJV7W9/8001
5988,108,Kyadondo South HSD,Grace Medical Clinic (Ndejje) Health Centre II,HC II,Private,PFP,HF5JRXJI8,SCKRUTQC6/PAB7T82F1/8004
5989,109,Kyadondo East HSD,Grade Clinic Health Centre II,HC II,Private,PFP,HFHBEBFP1,SC6XULEP7/PAAJYJBX0/8008
5990,110,Kyadondo South HSD,Green Medical Centre  Health Centre III,HC III,Private,PFP,HFCC2BLI0,SCKRUTQC6/PAHXUPV30/8012
5991,111,Kyadondo East HSD,HAL-PA General Clinic  Health Centre II,HC II,Private,PFP,HF4SWFIU4,SC6XULEP7/PA2Z4P8L0/8019
5992,112,Kyadondo East HSD,Ham Medical Clinic (Bweyogerere) Health Centre II,HC II,Private,PFP,HFZOVDQB4,SC6XULEP7/PAAJYJBX0/8007
5993,113,Kyadondo East HSD,Harold Poly clinic Health Centre II,HC II,Private,PFP,HF4AIFXH0,SC6XULEP7/PAFZLCQ78/8001
5994,114,Kyadondo East HSD,Harpet Medical Centre Health Centre II,HC II,Private,PFP,HFHLR87B5,SC6XULEP7/PAAJYJBX0/8006
5995,115,Kyadondo East HSD,He cares Medical and Lab Health Centre III,HC III,Private,PFP,HFV546NN1,SC6XULEP7/PAAJYJBX0/8005
5996,116,Busiro East HSD,Health First Centre Clinic Health Centre II,HC II,Private,PFP,HFJSRW5V4,SCX4ZL754/PAGOG7UY5/8003
5997,117,Kyadondo East HSD,Health Net Medical Clinic Health Centre II,HC II,Private,PFP,HFCFGCGS1,SCCC2CYS4/PAVCV5KH1/8001
5998,118,Kyadondo South HSD,Henrob Family Clinic Health Centre III,HC III,Private,PFP,HFF9VR4W1,SCKRUTQC6/PA35VGZY7/8007
5999,119,Kyadondo North HSD,Herna Medical Clinic Health Centre II,HC II,Private,PFP,HFRAFEB68,SCF3DB2K7/PAQOITL34/8006
6000,120,Kyadondo North HSD,His Grace Medical Clinic Health Centre II,HC II,Private,PFP,HFPO3CK48,SCF3DB2K7/PAVJ4RO68/8008
6001,121,Busiro East HSD,His Touch maternity home Health Centre III,HC III,Private,PFP,HFGLCOEN0,SCX4ZL754/PAPSZ3IZ9/8010
